x,y,Width,Height,Score,Label,Person,Image
2500,847,1035,242,0.30125,blueSunglasses,Person9,Person9_14obj_3blueSunglasses
2715,605,1197,1190,0.33884,hairClip,Person9,Person9_14obj_4hairClip
14,1875,1412,1160,0.35289,birdCall,Person9,Person9_15obj_1birdCall
552,2319,914,333,0.26091,blueSunglasses,Person9,Person9_15obj_2blueSunglasses
780,2248,417,444,0.29967,lavenderDie,Person9,Person9_15obj_3lavenderDie
14,11,2729,2430,0.54058,yellowBag,Person9,Person9_15obj_4yellowBag
1106,692,2662,1798,0.43198,birdCall,Person9,Person9_1obj_1birdCall
1832,623,1106,1406,0.35588,cloudSign,Person9,Person9_1obj_2cloudSign
1780,876,1279,1510,0.29248,cupcakePaper,Person9,Person9_1obj_3cupcakePaper
2230,1095,1037,1003,0.29631,eyeball,Person9,Person9_1obj_4eyeball
934,369,2955,2443,0.55476,pumpkinNotes,Person9,Person9_1obj_5pumpkinNotes
1711,1602,1435,450,0.2865,blueSunglasses,Person9,Person9_1obj_6blueSunglasses
3595,2869,484,415,0.26953,lavenderDie,Person9,Person9_1obj_7lavenderDie
1296,404,2247,2408,0.81436,stickerBox,Person9,Person9_1obj_8stickerBox
525,333,2715,1684,0.42595,canadaPencil,Person9,Person9_2obj_1canadaPencil
2258,585,914,1160,0.25419,cloudSign,Person9,Person9_2obj_2cloudSign
2957,938,686,525,0.30348,eyeball,Person9,Person9_2obj_3eyeball
955,525,1828,1321,0.66444,metalKey,Person9,Person9_2obj_4metalKey
1909,928,498,958,0.35491,pinkCandle,Person9,Person9_2obj_5pinkCandle
1291,121,1721,2520,0.38661,sign,Person9,Person9_2obj_6sign
2178,1170,1103,444,0.38188,blueSunglasses,Person9,Person9_2obj_7blueSunglasses
2272,938,928,968,0.46597,hairClip,Person9,Person9_2obj_8hairClip
27,888,2541,2148,0.31834,yellowBag,Person9,Person9_2obj_9yellowBag
95,948,1237,898,0.26679,eyeball,Person9,Person9_3obj_1eyeball
1129,736,1412,1311,0.72271,redWhistle,Person9,Person9_3obj_2redWhistle
498,1402,363,404,0.50711,lavenderDie,Person9,Person9_3obj_3lavenderDie
41,11,2487,1472,0.42305,yellowBag,Person9,Person9_3obj_4yellowBag
1170,867,888,625,0.32503,eyeball,Person9,Person9_7obj_1eyeball
1586,1119,1761,1835,0.28678,pumpkinNotes,Person9,Person9_7obj_2pumpkinNotes
1439,636,2016,1109,0.59368,blueSunglasses,Person9,Person9_7obj_3blueSunglasses
14,11,1694,2400,0.42648,yellowBag,Person9,Person9_7obj_4yellowBag
1775,202,753,666,0.40167,eyeball,Person9,Person9_6obj_1eyeball
1385,101,995,434,0.39308,blueSunglasses,Person9,Person9_6obj_2blueSunglasses
2514,686,390,988,0.41164,pinkCandle,Person9,Person9_4obj_1pinkCandle
1828,1502,1264,1079,0.3711,redWhistle,Person9,Person9_4obj_2redWhistle
659,11,2420,1986,0.45879,yellowBag,Person9,Person9_4obj_3yellowBag
1331,1069,1627,1512,0.32993,birdCall,Person9,Person9_5obj_1birdCall
1976,464,377,968,0.6486,pinkCandle,Person9,Person9_5obj_2pinkCandle
1842,11,659,1926,0.65481,sign,Person9,Person9_5obj_3sign
14,11,2258,2027,0.56726,yellowBag,Person9,Person9_5obj_4yellowBag
1156,1089,2057,1936,0.32101,cupcakePaper,Person7,Person7_7obj_1cupcakePaper
511,686,3253,2349,0.35425,paperPlate,Person7,Person7_7obj_2paperPlate
1250,525,1815,2188,0.36627,pumpkinNotes,Person7,Person7_7obj_3pumpkinNotes
1143,1109,1963,1926,0.41339,yellowBalloon,Person7,Person7_7obj_4yellowBalloon
1237,2188,1277,575,0.28058,blueSunglasses,Person7,Person7_7obj_5blueSunglasses
1627,31,377,454,0.34545,cloudSign,Person7,Person7_6obj_1cloudSign
1869,494,1748,1825,0.25863,cupcakePaper,Person7,Person7_6obj_2cupcakePaper
1949,11,417,2127,0.30106,sign,Person7,Person7_6obj_3sign
1008,716,1116,1311,0.25658,cloudSign,Person7,Person7_4obj_1cloudSign
1775,817,767,746,0.25179,eyeball,Person7,Person7_4obj_2eyeball
1385,525,1533,1321,0.46651,metalKey,Person7,Person7_4obj_3metalKey
914,716,1318,2319,0.63582,sign,Person7,Person7_4obj_4sign
1318,746,1694,867,0.46863,blueSunglasses,Person7,Person7_4obj_5blueSunglasses
14,787,1277,2047,0.26185,yellowBag,Person7,Person7_4obj_6yellowBag
1156,1835,1452,1200,0.38669,cupcakePaper,Person7,Person7_5obj_1cupcakePaper
242,1291,914,676,0.3249,eyeball,Person7,Person7_5obj_2eyeball
3092,132,955,2510,0.28844,sign,Person7,Person7_5obj_3sign
767,1361,1640,948,0.60701,blueSunglasses,Person7,Person7_5obj_4blueSunglasses
1492,1281,1291,1492,0.30644,birdCall,Person7,Person7_1obj_1birdCall
1479,1321,1318,1422,0.43995,cloudSign,Person7,Person7_1obj_2cloudSign
1291,1533,1197,625,0.33147,eyeball,Person7,Person7_1obj_3eyeball
1627,1170,1640,1331,0.4164,metalKey,Person7,Person7_1obj_4metalKey
1963,1502,363,1089,0.47135,pinkCandle,Person7,Person7_1obj_5pinkCandle
1667,817,1586,2218,0.29959,sign,Person7,Person7_1obj_6sign
1667,1815,1008,1220,0.25952,cloudSign,Person7,Person7_2obj_1cloudSign
1291,1855,1143,847,0.35864,eyeball,Person7,Person7_2obj_2eyeball
1506,2097,189,938,0.26411,pinkCandle,Person7,Person7_2obj_3pinkCandle
834,2117,1479,918,0.44333,redWhistle,Person7,Person7_2obj_4redWhistle
525,11,982,2783,0.4489,sign,Person7,Person7_2obj_5sign
686,192,1788,686,0.25253,blueSunglasses,Person7,Person7_2obj_6blueSunglasses
619,1422,1358,1301,0.66699,hairClip,Person7,Person7_2obj_7hairClip
310,1492,780,696,0.26257,eyeball,Person7,Person7_3obj_1eyeball
820,1260,2111,1775,0.43138,sign,Person7,Person7_3obj_2sign
847,11,2608,1291,0.41321,silverStraw,Person7,Person7_3obj_3silverStraw
1922,1603,444,494,0.71409,lavenderDie,Person7,Person7_3obj_4lavenderDie
2460,1190,1116,1271,0.2983,birdCall,Person7,Person7_14obj_1birdCall
14,394,2635,1936,0.4634,canadaPencil,Person7,Person7_14obj_2canadaPencil
2205,1392,1035,847,0.3325,cloudSign,Person7,Person7_14obj_3cloudSign
2124,1392,1183,918,0.46067,eyeball,Person7,Person7_14obj_4eyeball
1922,1291,1613,1079,0.55239,metalKey,Person7,Person7_14obj_5metalKey
2514,1089,1022,1946,0.39274,sign,Person7,Person7_14obj_6sign
2500,1623,1076,414,0.43353,blueSunglasses,Person7,Person7_14obj_7blueSunglasses
820,686,1465,1402,0.29424,cloudSign,Person7,Person7_15obj_1cloudSign
1331,888,1076,2148,0.47527,sign,Person7,Person7_15obj_2sign
767,1331,1600,1704,0.30303,birdCall,Person7,Person7_17obj_1birdCall
2460,11,1116,1502,0.37483,cloudSign,Person7,Person7_17obj_2cloudSign
1277,1926,1116,676,0.31658,eyeball,Person7,Person7_17obj_3eyeball
874,11,1990,1291,0.2887,metalKey,Person7,Person7_17obj_4metalKey
457,1392,511,1351,0.33394,pinkCandle,Person7,Person7_17obj_5pinkCandle
1237,1785,1183,1250,0.46812,redWhistle,Person7,Person7_17obj_6redWhistle
148,585,1170,2450,0.61977,sign,Person7,Person7_17obj_7sign
2487,565,1076,353,0.28049,blueSunglasses,Person7,Person7_17obj_8blueSunglasses
1936,1160,2111,1875,0.2911,yellowBag,Person7,Person7_17obj_9yellowBag
726,11,1129,2087,0.6425,sign,Person7,Person7_16obj_1sign
1976,1412,363,414,0.65381,lavenderDie,Person7,Person7_16obj_2lavenderDie
1344,363,1654,1613,0.51391,birdCall,Person7,Person7_12obj_1birdCall
1170,938,1976,1341,0.47202,cloudSign,Person7,Person7_12obj_2cloudSign
1788,182,726,736,0.36177,eyeball,Person7,Person7_12obj_3eyeball
780,252,1600,1432,0.43702,metalKey,Person7,Person7_12obj_4metalKey
2500,857,457,1109,0.3613,pinkCandle,Person7,Person7_12obj_5pinkCandle
1156,464,1976,1825,0.303,pumpkinNotes,Person7,Person7_12obj_6pumpkinNotes
1318,1654,1103,1381,0.30175,sign,Person7,Person7_12obj_7sign
1076,847,1573,666,0.40226,blueSunglasses,Person7,Person7_12obj_8blueSunglasses
1882,1079,1116,1109,0.31452,hairClip,Person7,Person7_12obj_9hairClip
1680,313,336,434,0.31108,lavenderDie,Person7,Person7_12obj_10lavenderDie
1680,716,982,1371,0.41454,stickerBox,Person7,Person7_12obj_11stickerBox
2635,1190,1358,1271,0.37114,cloudSign,Person7,Person7_13obj_1cloudSign
1264,41,1801,1865,0.27655,cupcakePaper,Person7,Person7_13obj_2cupcakePaper
2151,11,1734,1351,0.25878,partyFavor,Person7,Person7_13obj_3partyFavor
1963,11,968,1936,0.38128,sign,Person7,Person7_13obj_4sign
2527,1714,968,1119,0.26673,hairClip,Person7,Person7_13obj_5hairClip
269,968,861,1260,0.25852,cloudSign,Person7,Person7_11obj_1cloudSign
2084,898,1882,1875,0.33448,cupcakePaper,Person7,Person7_11obj_2cupcakePaper
1680,1603,928,877,0.25366,eyeball,Person7,Person7_11obj_3eyeball
1922,1170,1654,1754,0.25625,metalKey,Person7,Person7_11obj_4metalKey
1465,11,1371,1361,0.30111,cloudSign,Person7,Person7_10obj_1cloudSign
1103,837,914,736,0.27698,eyeball,Person7,Person7_10obj_2eyeball
14,716,1479,1331,0.85849,redWhistle,Person7,Person7_10obj_3redWhistle
2460,11,1129,2097,0.45202,sign,Person7,Person7_10obj_4sign
1116,1210,2675,1825,0.27006,yellowBag,Person7,Person7_10obj_5yellowBag
121,454,2379,1845,0.25797,birdCall,Person7,Person7_8obj_1birdCall
121,333,1210,847,0.4634,eyeball,Person7,Person7_8obj_2eyeball
820,273,1519,1392,0.2853,metalKey,Person7,Person7_8obj_3metalKey
471,877,1654,1906,0.44059,pumpkinNotes,Person7,Person7_8obj_4pumpkinNotes
81,333,2473,2702,0.48466,yellowBalloon,Person7,Person7_8obj_5yellowBalloon
323,494,1949,968,0.61751,blueSunglasses,Person7,Person7_8obj_6blueSunglasses
1358,605,1022,1190,0.2699,hairClip,Person7,Person7_8obj_7hairClip
1640,676,404,605,0.33343,lavenderDie,Person7,Person7_8obj_8lavenderDie
417,736,1801,2188,0.64344,yellowBag,Person7,Person7_8obj_9yellowBag
2554,1049,1479,1533,0.45133,birdCall,Person7,Person7_9obj_1birdCall
1546,605,1224,1109,0.31538,cloudSign,Person7,Person7_9obj_2cloudSign
686,1250,1788,1785,0.32465,cupcakePaper,Person7,Person7_9obj_3cupcakePaper
2043,666,780,666,0.4596,eyeball,Person7,Person7_9obj_4eyeball
1694,444,1506,1492,0.42981,metalKey,Person7,Person7_9obj_5metalKey
1586,484,1210,1402,0.30381,pumpkinNotes,Person7,Person7_9obj_6pumpkinNotes
2635,1392,1371,1271,0.74119,redWhistle,Person7,Person7_9obj_7redWhistle
1976,898,982,2137,0.40034,sign,Person7,Person7_9obj_8sign
2016,1129,1452,504,0.47317,blueSunglasses,Person7,Person7_9obj_9blueSunglasses
1264,615,1264,1180,0.34428,hairClip,Person7,Person7_9obj_10hairClip
1734,1523,807,1049,0.29825,eyeball,Person23,Person23_79obj_1eyeball
914,1190,1385,1744,0.36438,pumpkinNotes,Person23,Person23_79obj_2pumpkinNotes
1197,11,1358,1593,0.29988,sign,Person23,Person23_79obj_3sign
1842,1523,1170,1099,0.25984,hairClip,Person23,Person23_79obj_4hairClip
1613,11,1654,1230,0.3683,birdCall,Person23,Person23_51obj_1birdCall
14,11,1600,1392,0.31314,cupcakePaper,Person23,Person23_51obj_2cupcakePaper
1318,242,1076,615,0.39209,eyeball,Person23,Person23_51obj_3eyeball
1775,1442,1304,333,0.25002,blueSunglasses,Person23,Person23_51obj_4blueSunglasses
2218,1412,982,1240,0.3841,cloudSign,Person23,Person23_45obj_1cloudSign
2648,1714,713,686,0.30563,eyeball,Person23,Person23_45obj_2eyeball
1990,1875,363,1160,0.32506,pinkCandle,Person23,Person23_45obj_3pinkCandle
1707,1079,901,1956,0.36988,sign,Person23,Person23_45obj_4sign
2487,1573,431,515,0.29308,lavenderDie,Person23,Person23_45obj_5lavenderDie
632,11,2487,1694,0.45356,yellowBag,Person23,Person23_45obj_6yellowBag
2326,1371,807,545,0.32597,eyeball,Person23,Person23_44obj_1eyeball
3334,11,538,908,0.2797,pinkCandle,Person23,Person23_44obj_2pinkCandle
2904,11,1143,1946,0.43055,sign,Person23,Person23_44obj_3sign
3172,2077,256,333,0.46584,lavenderDie,Person23,Person23_44obj_4lavenderDie
14,11,2299,2198,0.30878,yellowBag,Person23,Person23_44obj_5yellowBag
2285,2218,310,817,0.37472,pinkCandle,Person23,Person23_50obj_1pinkCandle
1734,1694,1439,1341,0.58929,sign,Person23,Person23_50obj_2sign
1398,928,363,484,0.57795,lavenderDie,Person23,Person23_50obj_3lavenderDie
1035,736,3011,2158,0.38768,silverStraw,Person23,Person23_78obj_1silverStraw
1103,1835,363,424,0.30437,lavenderDie,Person23,Person23_78obj_2lavenderDie
350,11,1304,797,0.33361,eyeball,Person23,Person23_46obj_1eyeball
820,1472,1519,1563,0.25397,metalKey,Person23,Person23_46obj_2metalKey
2514,716,1008,2319,0.41588,sign,Person23,Person23_46obj_3sign
1640,1140,444,494,0.37923,lavenderDie,Person23,Person23_52obj_1lavenderDie
14,11,1922,1825,0.25526,yellowBag,Person23,Person23_52obj_2yellowBag
1183,2127,753,696,0.25332,eyeball,Person23,Person23_53obj_1eyeball
3092,615,955,2389,0.28844,sign,Person23,Person23_53obj_2sign
1103,2208,377,515,0.37161,lavenderDie,Person23,Person23_53obj_3lavenderDie
1156,1644,1990,1392,0.25056,yellowBag,Person23,Person23_53obj_4yellowBag
363,1885,1855,1150,0.42531,birdCall,Person23,Person23_47obj_1birdCall
1277,817,1775,2027,0.38676,cupcakePaper,Person23,Person23_47obj_2cupcakePaper
1452,2329,861,706,0.32854,eyeball,Person23,Person23_47obj_3eyeball
189,1966,1613,1069,0.36637,trophy,Person23,Person23_47obj_4trophy
296,1906,1412,1129,0.33657,hairClip,Person23,Person23_47obj_5hairClip
1344,11,2702,1724,0.36265,yellowBag,Person23,Person23_47obj_6yellowBag
1264,968,1788,2067,0.49567,cupcakePaper,Person23,Person23_80obj_1cupcakePaper
1183,1825,807,918,0.3645,eyeball,Person23,Person23_80obj_2eyeball
1076,313,2715,2722,0.55941,paperPlate,Person23,Person23_80obj_3paperPlate
1224,847,2420,1976,0.26878,pumpkinNotes,Person23,Person23_80obj_4pumpkinNotes
1775,1180,1358,898,0.37068,blueSunglasses,Person23,Person23_80obj_5blueSunglasses
1990,1129,901,605,0.35751,eyeball,Person23,Person23_43obj_1eyeball
1049,636,2836,1946,0.30598,noisemaker,Person23,Person23_43obj_2noisemaker
1976,1039,390,1140,0.28965,pinkCandle,Person23,Person23_43obj_3pinkCandle
2850,11,928,1502,0.29388,sign,Person23,Person23_43obj_4sign
3145,1835,283,394,0.32603,lavenderDie,Person23,Person23_43obj_5lavenderDie
14,132,2299,2087,0.26159,yellowBag,Person23,Person23_43obj_6yellowBag
1156,1674,1439,1361,0.43151,cloudSign,Person23,Person23_57obj_1cloudSign
2043,1754,1398,1281,0.27622,cupcakePaper,Person23,Person23_57obj_2cupcakePaper
1654,1381,1586,1381,0.28867,partyFavor,Person23,Person23_57obj_3partyFavor
1654,1543,2178,1492,0.3387,pumpkinNotes,Person23,Person23_57obj_4pumpkinNotes
807,1210,1519,1210,0.30757,redWhistle,Person23,Person23_57obj_5redWhistle
444,11,1116,1674,0.37827,sign,Person23,Person23_57obj_6sign
3387,726,350,484,0.39403,lavenderDie,Person23,Person23_57obj_7lavenderDie
3213,1936,780,676,0.34707,eyeball,Person23,Person23_56obj_1eyeball
14,847,2742,2188,0.2783,canadaPencil,Person23,Person23_42obj_1canadaPencil
1008,11,1694,1170,0.25221,cloudSign,Person23,Person23_42obj_2cloudSign
2070,11,1909,1603,0.32157,partyFavor,Person23,Person23_42obj_3partyFavor
1331,857,1089,2178,0.49619,sign,Person23,Person23_42obj_4sign
1734,1311,1412,1724,0.31476,stickerBox,Person23,Person23_42obj_5stickerBox
323,31,1371,1432,0.37859,cloudSign,Person23,Person23_81obj_1cloudSign
672,1019,1801,1623,0.37059,cupcakePaper,Person23,Person23_81obj_2cupcakePaper
1412,1200,363,1260,0.25468,pinkCandle,Person23,Person23_81obj_3pinkCandle
659,11,699,1865,0.37338,sign,Person23,Person23_81obj_4sign
1210,1613,713,837,0.25334,cloudSign,Person23,Person23_83obj_1cloudSign
646,263,1869,2289,0.586,cupcakePaper,Person23,Person23_83obj_2cupcakePaper
780,384,1049,1190,0.28469,eyeball,Person23,Person23_83obj_3eyeball
148,273,2809,2591,0.75851,paperPlate,Person23,Person23_83obj_4paperPlate
3401,1240,417,1170,0.36658,pinkCandle,Person23,Person23_83obj_5pinkCandle
457,202,2218,1976,0.47255,pumpkinNotes,Person23,Person23_83obj_6pumpkinNotes
2299,303,1452,2591,0.31,sign,Person23,Person23_83obj_7sign
1008,1825,1183,444,0.34417,blueSunglasses,Person23,Person23_83obj_8blueSunglasses
1008,1462,1721,1573,0.28062,cupcakePaper,Person23,Person23_54obj_1cupcakePaper
2971,11,1076,1795,0.36233,sign,Person23,Person23_54obj_2sign
1049,1603,404,454,0.49207,lavenderDie,Person23,Person23_54obj_3lavenderDie
820,1069,2097,1946,0.35753,yellowBag,Person23,Person23_54obj_4yellowBag
2406,898,1640,1361,0.25551,canadaPencil,Person23,Person23_40obj_1canadaPencil
2245,1119,1022,615,0.30376,eyeball,Person23,Person23_40obj_2eyeball
2245,404,1801,1956,0.26756,noisemaker,Person23,Person23_40obj_3noisemaker
2742,968,1089,1240,0.25329,redWhistle,Person23,Person23_40obj_4redWhistle
2568,726,955,2309,0.3273,sign,Person23,Person23_40obj_5sign
1358,1019,484,807,0.32664,pinkCandle,Person23,Person23_68obj_1pinkCandle
3213,11,753,2440,0.25828,sign,Person23,Person23_68obj_2sign
14,696,1909,2268,0.417,yellowBag,Person23,Person23_68obj_3yellowBag
1748,837,1398,1523,0.28739,birdCall,Person23,Person23_69obj_1birdCall
108,11,1197,1039,0.29174,cloudSign,Person23,Person23_69obj_2cloudSign
565,11,2030,2006,0.27511,cupcakePaper,Person23,Person23_69obj_3cupcakePaper
1264,394,1775,2057,0.32769,partyFavor,Person23,Person23_69obj_4partyFavor
1654,11,444,1140,0.29249,pinkCandle,Person23,Person23_69obj_5pinkCandle
1439,21,874,2712,0.52886,sign,Person23,Person23_69obj_6sign
323,525,2500,2158,0.29772,silverStraw,Person23,Person23_69obj_7silverStraw
336,787,2500,2248,0.29151,vancouverCards,Person23,Person23_69obj_8vancouverCards
14,11,941,1865,0.34667,sign,Person23,Person23_41obj_1sign
1116,1664,1506,1371,0.30251,cloudSign,Person23,Person23_55obj_1cloudSign
457,464,1707,1442,0.31313,cupcakePaper,Person23,Person23_55obj_2cupcakePaper
14,11,820,767,0.29015,eyeball,Person23,Person23_55obj_3eyeball
914,1512,1909,1523,0.46381,partyFavor,Person23,Person23_55obj_4partyFavor
1412,1019,928,2016,0.33131,sign,Person23,Person23_55obj_5sign
1398,918,336,525,0.58727,lavenderDie,Person23,Person23_55obj_6lavenderDie
753,1523,1062,1432,0.26112,cloudSign,Person23,Person23_82obj_1cloudSign
1479,656,1358,1916,0.60502,cupcakePaper,Person23,Person23_82obj_2cupcakePaper
995,877,2339,1865,0.29748,pumpkinNotes,Person23,Person23_82obj_3pumpkinNotes
135,11,1761,1422,0.51162,sign,Person23,Person23_82obj_4sign
1385,1079,914,1029,0.32295,cloudSign,Person23,Person23_32obj_1cloudSign
1103,857,1546,1079,0.25556,metalKey,Person23,Person23_32obj_2metalKey
1103,2097,377,938,0.29138,pinkCandle,Person23,Person23_32obj_3pinkCandle
54,11,1331,1714,0.5634,sign,Person23,Person23_32obj_4sign
1183,1432,1385,353,0.34447,blueSunglasses,Person23,Person23_32obj_5blueSunglasses
1371,242,1573,2672,0.25374,canadaPencil,Person23,Person23_26obj_1canadaPencil
1129,797,1506,1200,0.29155,metalKey,Person23,Person23_26obj_2metalKey
2003,1341,283,978,0.45221,pinkCandle,Person23,Person23_26obj_3pinkCandle
1492,11,780,1684,0.45535,sign,Person23,Person23_26obj_4sign
1963,283,2084,2208,0.41038,yellowBag,Person23,Person23_26obj_5yellowBag
1385,192,1546,1523,0.37253,birdCall,Person23,Person23_5obj_1birdCall
2245,1684,1519,1351,0.3792,cloudSign,Person23,Person23_5obj_2cloudSign
834,2198,901,595,0.32699,eyeball,Person23,Person23_5obj_3eyeball
2904,11,1143,2178,0.52228,sign,Person23,Person23_5obj_4sign
2258,474,1533,545,0.29681,blueSunglasses,Person23,Person23_5obj_5blueSunglasses
377,373,2420,2037,0.26114,birdCall,Person23,Person23_4obj_1birdCall
1277,11,1183,1492,0.28475,cloudSign,Person23,Person23_4obj_2cloudSign
1116,1926,377,1109,0.26821,pinkCandle,Person23,Person23_4obj_3pinkCandle
874,797,1949,2037,0.26278,pumpkinNotes,Person23,Person23_4obj_4pumpkinNotes
2648,81,1304,2611,0.47901,sign,Person23,Person23_4obj_5sign
1506,646,1277,636,0.27793,blueSunglasses,Person23,Person23_4obj_6blueSunglasses
1506,726,699,525,0.41217,eyeball,Person23,Person23_27obj_1eyeball
1694,716,336,515,0.51266,lavenderDie,Person23,Person23_27obj_2lavenderDie
1062,827,2769,1966,0.29289,yellowBag,Person23,Person23_27obj_3yellowBag
14,1019,901,1170,0.43181,cloudSign,Person23,Person23_33obj_1cloudSign
686,565,1801,2087,0.42428,birdCall,Person23,Person23_19obj_1birdCall
1560,11,1775,2057,0.31801,cupcakePaper,Person23,Person23_19obj_2cupcakePaper
740,1361,1076,948,0.49315,eyeball,Person23,Person23_19obj_3eyeball
861,1190,1412,1190,0.43043,redWhistle,Person23,Person23_19obj_4redWhistle
1049,1623,1049,384,0.30655,blueSunglasses,Person23,Person23_19obj_5blueSunglasses
14,11,1734,2520,0.47412,yellowBag,Person23,Person23_19obj_6yellowBag
14,1764,1425,1271,0.2519,birdCall,Person23,Person23_25obj_1birdCall
1049,867,1062,1432,0.40313,cloudSign,Person23,Person23_25obj_2cloudSign
229,1896,1519,1140,0.25842,metalKey,Person23,Person23_25obj_3metalKey
14,1785,1452,1250,0.31255,partyFavor,Person23,Person23_25obj_4partyFavor
2285,424,310,1109,0.29627,pinkCandle,Person23,Person23_25obj_5pinkCandle
955,777,699,2258,0.4124,sign,Person23,Person23_25obj_6sign
283,998,1425,807,0.31646,blueSunglasses,Person23,Person23_25obj_7blueSunglasses
955,1502,2406,1512,0.26957,birdCall,Person23,Person23_31obj_1birdCall
2299,696,874,918,0.34308,cloudSign,Person23,Person23_31obj_2cloudSign
1694,1573,901,988,0.39765,eyeball,Person23,Person23_31obj_3eyeball
2796,222,1250,1482,0.45783,metalKey,Person23,Person23_31obj_4metalKey
2433,847,578,1089,0.38806,pinkCandle,Person23,Person23_31obj_5pinkCandle
1022,1633,1654,1250,0.84925,redWhistle,Person23,Person23_31obj_6redWhistle
2433,373,592,2440,0.33775,sign,Person23,Person23_31obj_7sign
2366,767,1304,817,0.36394,blueSunglasses,Person23,Person23_31obj_8blueSunglasses
2352,736,1694,2198,0.37597,yellowBag,Person23,Person23_31obj_9yellowBag
1237,1059,686,726,0.26564,eyeball,Person23,Person23_7obj_1eyeball
2514,1089,404,1049,0.34891,pinkCandle,Person23,Person23_7obj_2pinkCandle
1371,1210,363,404,0.91488,lavenderDie,Person23,Person23_7obj_3lavenderDie
1156,11,2890,1674,0.4723,yellowBag,Person23,Person23_7obj_4yellowBag
2460,1119,1143,565,0.28722,eyeball,Person23,Person23_30obj_1eyeball
2111,545,1828,2490,0.33623,sign,Person23,Person23_30obj_2sign
27,696,2554,2258,0.28752,yellowBag,Person23,Person23_30obj_3yellowBag
2635,1271,1412,1523,0.31682,birdCall,Person23,Person23_24obj_1birdCall
1949,807,1586,1603,0.38432,cloudSign,Person23,Person23_24obj_2cloudSign
3468,11,269,938,0.32717,pinkCandle,Person23,Person23_24obj_3pinkCandle
444,11,2245,2006,0.43651,pumpkinNotes,Person23,Person23_24obj_4pumpkinNotes
404,1069,646,1966,0.32589,sign,Person23,Person23_24obj_5sign
1976,1291,1506,636,0.40543,blueSunglasses,Person23,Person23_24obj_6blueSunglasses
404,11,1761,1593,0.26366,canadaPencil,Person23,Person23_18obj_1canadaPencil
2016,625,847,1069,0.27776,cloudSign,Person23,Person23_18obj_2cloudSign
1882,908,1156,565,0.29645,eyeball,Person23,Person23_18obj_3eyeball
14,11,2581,2490,0.50116,paperPlate,Person23,Person23_18obj_4paperPlate
1828,1200,1237,404,0.30067,blueSunglasses,Person23,Person23_18obj_5blueSunglasses
1358,1633,995,444,0.2676,eyeball,Person23,Person23_20obj_1eyeball
1976,666,1519,1039,0.53984,metalKey,Person23,Person23_20obj_2metalKey
2796,756,968,827,0.34292,redWhistle,Person23,Person23_20obj_3redWhistle
3119,908,350,515,0.39362,lavenderDie,Person23,Person23_20obj_4lavenderDie
1963,595,2084,2037,0.33266,yellowBag,Person23,Person23_20obj_5yellowBag
175,676,3428,1815,0.48115,canadaPencil,Person23,Person23_34obj_1canadaPencil
1318,1109,1680,1019,0.44889,metalKey,Person23,Person23_34obj_2metalKey
1237,746,713,2289,0.3127,sign,Person23,Person23_34obj_3sign
1331,948,1613,1341,0.3182,cloudSign,Person23,Person23_3obj_1cloudSign
1680,414,1533,1583,0.34326,partyFavor,Person23,Person23_3obj_2partyFavor
2527,1129,404,968,0.37517,pinkCandle,Person23,Person23_3obj_3pinkCandle
2111,252,1264,2692,0.57682,sign,Person23,Person23_3obj_4sign
2756,11,1116,948,0.42243,hairClip,Person23,Person23_3obj_5hairClip
3038,31,484,555,0.54985,lavenderDie,Person23,Person23_3obj_6lavenderDie
14,11,2272,1583,0.40473,yellowBag,Person23,Person23_3obj_7yellowBag
1533,1250,1264,1170,0.34433,birdCall,Person23,Person23_2obj_1birdCall
471,1331,1640,1412,0.39547,cloudSign,Person23,Person23_2obj_2cloudSign
525,1684,995,736,0.33643,eyeball,Person23,Person23_2obj_3eyeball
1103,1472,1546,1150,0.26985,metalKey,Person23,Person23_2obj_4metalKey
1143,1664,283,767,0.25985,pinkCandle,Person23,Person23_2obj_5pinkCandle
1170,1613,1398,454,0.45158,blueSunglasses,Person23,Person23_2obj_6blueSunglasses
1022,1795,498,515,0.27775,lavenderDie,Person23,Person23_2obj_7lavenderDie
646,1633,2433,1402,0.25609,yellowBag,Person23,Person23_2obj_8yellowBag
1237,11,1264,1109,0.31681,cloudSign,Person23,Person23_35obj_1cloudSign
1318,636,1062,636,0.28283,eyeball,Person23,Person23_35obj_2eyeball
1385,474,404,998,0.2686,pinkCandle,Person23,Person23_35obj_3pinkCandle
914,484,1344,2551,0.57919,sign,Person23,Person23_35obj_4sign
1990,968,283,414,0.28421,lavenderDie,Person23,Person23_35obj_5lavenderDie
1882,676,1707,1875,0.42638,birdCall,Person23,Person23_21obj_1birdCall
1560,11,1775,1351,0.31564,canadaPencil,Person23,Person23_21obj_2canadaPencil
2648,1200,726,817,0.25635,eyeball,Person23,Person23_21obj_3eyeball
2258,11,404,1281,0.35194,pinkCandle,Person23,Person23_21obj_4pinkCandle
2057,898,1331,1402,0.75837,redWhistle,Person23,Person23_21obj_5redWhistle
2191,11,1089,1704,0.54849,sign,Person23,Person23_21obj_6sign
2232,1109,1035,1059,0.56856,hairClip,Person23,Person23_21obj_7hairClip
14,11,2527,2168,0.33482,yellowBag,Person23,Person23_21obj_8yellowBag
2594,132,283,817,0.30481,pinkCandle,Person23,Person23_37obj_1pinkCandle
